center,left,right,steering,throttle,brake,speed
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_45_543.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_45_543.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_45_543.jpg, 0.1251093, 0.5917178, 0, 28.20094
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_45_661.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_45_661.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_45_661.jpg, 0.03762032, 0.5917178, 0, 28.72268
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_45_767.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_45_767.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_45_767.jpg, 0.02789932, 0.5917178, 0, 29.15144
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_45_868.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_45_868.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_45_868.jpg, 0.02789932, 0.5917178, 0, 29.57554
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_45_971.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_45_971.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_45_971.jpg, 0.02789932, 0.5917178, 0, 29.99504
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_46_073.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_46_073.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_46_073.jpg, 0.3098085, 0.6792068, 0, 30.07285
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_46_178.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_46_178.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_46_178.jpg, 0.4361816, 0.7569748, 0, 30.10602
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_46_281.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_46_281.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_46_281.jpg, 0.3584135, 0.7083698, 0, 30.11051
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_46_392.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_46_392.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_46_392.jpg, 0.1834354, 0.5722757, 0, 30.09851
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_46_495.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_46_495.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_46_495.jpg, 0, 0.4070186, 0, 30.03852
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_46_597.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_46_597.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_46_597.jpg, 0, 0.4070186, 0, 30.04012
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_46_704.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_46_704.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_46_704.jpg, 0.1834354, 0.5042287, 0, 30.0622
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_46_813.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_46_813.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_46_813.jpg, 0.1931564, 0.5236707, 0, 30.06274
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_46_917.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_46_917.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_46_917.jpg, 0.2709245, 0.5625547, 0, 30.07173
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_47_022.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_47_022.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_47_022.jpg, 0.2903665, 0.5819967, 0, 30.07755
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_47_135.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_47_135.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_47_135.jpg, 0.2903665, 0.5819967, 0, 30.08034
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_47_239.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_47_239.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_47_239.jpg, 0.2903665, 0.5819967, 0, 30.0815
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_47_342.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_47_342.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_47_342.jpg, 0.3486925, 0.6306018, 0, 30.08328
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_47_450.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_47_450.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_47_450.jpg, 0.4070186, 0.6694857, 0, 30.09552
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_47_559.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_47_559.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_47_559.jpg, 0.4070186, 0.6694857, 0, 30.09893
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_47_674.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_47_674.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_47_674.jpg, 0.3000875, 0.6403227, 0, 30.10625
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_47_779.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_47_779.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_47_779.jpg, 0.3000875, 0.6306018, 0, 30.10003
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_47_883.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_47_883.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_47_883.jpg, 0.07650433, 0.5042287, 0, 30.06006
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_47_993.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_47_993.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_47_993.jpg, 0.06678332, 0.4945076, 0, 30.06364
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_48_108.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_48_108.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_48_108.jpg, 0.1542723, 0.5042287, 0, 30.06272
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_48_209.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_48_209.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_48_209.jpg, 0.1639933, 0.5042287, 0, 30.06316
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_48_321.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_48_321.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_48_321.jpg, 0.1639933, 0.5042287, 0, 30.06372
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_48_430.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_48_430.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_48_430.jpg, 0.1737144, 0.5042287, 0, 30.06352
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_48_535.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_48_535.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_48_535.jpg, 0.2806455, 0.5819967, 0, 30.07722
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_48_652.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_48_652.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_48_652.jpg, 0.2612035, 0.5819967, 0, 30.08162
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_48_771.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_48_771.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_48_771.jpg, 0, 0.2903664, 0, 30.01967
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_12_48_884.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_12_48_884.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_12_48_884.jpg, 0, 0, 0, 29.67852
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_50_963.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_50_963.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_50_963.jpg, -0.00845731, 0.9125109, 0, 30.16809
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_51_068.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_51_068.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_51_068.jpg, -0.00845731, 0.922232, 0, 30.16982
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_51_191.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_51_191.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_51_191.jpg, -0.00845731, 0.922232, 0, 30.17035
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_51_291.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_51_291.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_51_291.jpg, -0.01817831, 1, 0, 30.1738
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_51_399.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_51_399.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_51_399.jpg, -0.04734132, 1, 0, 30.19008
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_51_510.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_51_510.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_51_510.jpg, -0.06678332, 1, 0, 30.18966
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_51_611.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_51_611.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_51_611.jpg, -0.07650433, 1, 0, 30.18966
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_51_712.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_51_712.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_51_712.jpg, -0.09594633, 1, 0, 30.18938
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_51_826.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_51_826.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_51_826.jpg, -0.09594633, 1, 0, 30.19009
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_51_949.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_51_949.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_51_949.jpg, -0.02789932, 1, 0, 30.19036
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_52_052.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_52_052.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_52_052.jpg, -0.01817831, 1, 0, 30.19072
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_52_158.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_52_158.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_52_158.jpg, -0.01817831, 1, 0, 30.1904
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_52_259.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_52_259.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_52_259.jpg, 0, 0.922232, 0, 30.17091
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_52_361.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_52_361.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_52_361.jpg, 0, 0.9125109, 0, 30.16841
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_52_468.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_52_468.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_52_468.jpg, 0, 0.922232, 0, 30.17058
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_52_575.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_52_575.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_52_575.jpg, -0.00845731, 0.961116, 0, 30.18099
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_52_680.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_52_680.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_52_680.jpg, -0.05706232, 0.980558, 0, 30.18453
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_52_784.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_52_784.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_52_784.jpg, -0.05706232, 0.980558, 0, 30.18494
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_52_898.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_52_898.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_52_898.jpg, -0.05706232, 0.980558, 0, 30.1852
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_53_015.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_53_015.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_53_015.jpg, -0.05706232, 0.980558, 0, 30.18524
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_53_127.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_53_127.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_53_127.jpg, -0.06678332, 0.980558, 0, 30.18517
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_53_233.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_53_233.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_53_233.jpg, -0.06678332, 0.990279, 0, 30.18519
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_53_347.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_53_347.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_53_347.jpg, -0.07650433, 1, 0, 30.18996
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_53_453.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_53_453.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_53_453.jpg, -0.07650433, 1, 0, 30.19012
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_53_555.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_53_555.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_53_555.jpg, -0.07650433, 1, 0, 30.19016
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_53_661.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_53_661.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_53_661.jpg, -0.06678332, 1, 0, 30.19037
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_53_781.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_53_781.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_53_781.jpg, -0.06678332, 1, 0, 30.19029
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_53_900.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_53_900.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_53_900.jpg, -0.06678332, 1, 0, 30.19021
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_54_013.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_54_013.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_54_013.jpg, 0, 1, 0, 30.19024
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_54_119.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_54_119.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_54_119.jpg, 0, 1, 0, 30.1903
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_54_230.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_54_230.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_54_230.jpg, 0, 1, 0, 30.1903
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_54_344.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_54_344.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_54_344.jpg, 0, 1, 0, 30.19029
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_54_448.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_54_448.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_54_448.jpg, 0, 1, 0, 30.19027
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_54_554.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_54_554.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_54_554.jpg, -0.09594633, 1, 0, 30.18886
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_54_661.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_54_661.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_54_661.jpg, -0.09594633, 1, 0, 30.18953
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_54_771.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_54_771.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_54_771.jpg, -0.09594633, 1, 0, 30.18991
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_54_879.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_54_879.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_54_879.jpg, -0.06678332, 1, 0, 30.19037
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_54_989.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_54_989.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_54_989.jpg, -0.05706232, 1, 0, 30.19039
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_55_095.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_55_095.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_55_095.jpg, 0, 1, 0, 30.19023
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_55_205.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_55_205.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_55_205.jpg, 0, 1, 0, 30.19031
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_55_317.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_55_317.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_55_317.jpg, 0, 1, 0, 30.19029
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_55_430.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_55_430.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_55_430.jpg, 0, 1, 0, 30.19032
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_55_539.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_55_539.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_55_539.jpg, 0, 1, 0, 30.19027
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_55_649.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_55_649.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_55_649.jpg, 0, 1, 0, 30.19034
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_55_760.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_55_760.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_55_760.jpg, 0, 1, 0, 30.19031
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_55_875.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_55_875.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_55_875.jpg, -0.00845731, 1, 0, 30.1903
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_55_984.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_55_984.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_55_984.jpg, -0.04734132, 1, 0, 30.18983
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_56_085.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_56_085.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_56_085.jpg, -0.05706232, 1, 0, 30.18986
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_56_196.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_56_196.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_56_196.jpg, -0.05706232, 1, 0, 30.19009
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_56_300.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_56_300.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_56_300.jpg, -0.05706232, 1, 0, 30.19014
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_56_406.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_56_406.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_56_406.jpg, -0.05706232, 1, 0, 30.19017
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_56_513.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_56_513.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_56_513.jpg, -0.04734132, 1, 0, 30.19032
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_56_620.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_56_620.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_56_620.jpg, -0.01817831, 1, 0, 30.19039
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_56_729.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_56_729.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_56_729.jpg, 0, 1, 0, 30.19028
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_56_841.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_56_841.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_56_841.jpg, 0, 1, 0, 30.19031
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_56_952.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_56_952.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_56_952.jpg, 0, 1, 0, 30.1903
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_57_058.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_57_058.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_57_058.jpg, 0, 1, 0, 30.19029
/Users/Tim/Desktop/steeringangle8/IMG/center_2017_01_30_19_13_57_166.jpg, /Users/Tim/Desktop/steeringangle8/IMG/left_2017_01_30_19_13_57_166.jpg, /Users/Tim/Desktop/steeringangle8/IMG/right_2017_01_30_19_13_57_166.jpg, -0.00845731, 1, 0, 30.19032
